id,food_name_canonical,scenario_input,scenario_type,language,category,region,preparation_variant,portion_unit,typical_portion,expected_resolved_food
RIF_05125,Sugarcane Juice,sherdee no ras,typo_phonetic_transcription,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05126,Sugarcane Juice,sherdi no raas,typo_phonetic_transcription,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05127,Sugarcane Juice,sherdhi no ras,typo_phonetic_transcription,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05128,Sugarcane Juice,shherdi no rash,typo_phonetic_transcription,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05129,Sugarcane Juice,sherdy no ras,typo_phonetic_transcription,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05130,Sugarcane Juice,aherdi no ras,typo_keyboard_slip,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05131,Sugarcane Juice,shwrdi no ras,typo_keyboard_slip,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05132,Sugarcane Juice,shetdi no ras,typo_keyboard_slip,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05133,Sugarcane Juice,shersi no ras,typo_keyboard_slip,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05134,Sugarcane Juice,sherdo no ras,typo_keyboard_slip,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05135,Sugarcane Juice,sherdi mo ras,typo_keyboard_slip,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05136,Sugarcane Juice,sherdi np ras,typo_keyboard_slip,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05137,Sugarcane Juice,sherdi no tas,typo_keyboard_slip,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05138,Sugarcane Juice,sherdi no rss,typo_keyboard_slip,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05139,Sugarcane Juice,sherdi no raa,typo_keyboard_slip,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05140,Sugarcane Juice,hserdi no ras,typo_transposed_letters,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05141,Sugarcane Juice,sehrdi no ras,typo_transposed_letters,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05142,Sugarcane Juice,shredi no ras,typo_transposed_letters,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05143,Sugarcane Juice,shedri no ras,typo_transposed_letters,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05144,Sugarcane Juice,sherid no ras,typo_transposed_letters,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05145,Sugarcane Juice,sherd ino ras,typo_transposed_letters,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05146,Sugarcane Juice,sherdin o ras,typo_transposed_letters,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05147,Sugarcane Juice,sherdi on ras,typo_transposed_letters,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05148,Sugarcane Juice,sherdi n oras,typo_transposed_letters,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05149,Sugarcane Juice,sherdi nor as,typo_transposed_letters,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05150,Sugarcane Juice,sherdi no ars,typo_transposed_letters,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05151,Sugarcane Juice,sherdi no rsa,typo_transposed_letters,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05152,Sugarcane Juice,gaaanne ka ras,typo_char_repetition,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05153,Sugarcane Juice,gaaaanne ka ras,typo_char_repetition_extreme,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05154,Sugarcane Juice,gannnne ka ras,typo_char_repetition,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05155,Sugarcane Juice,gannnnne ka ras,typo_char_repetition_extreme,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05156,Sugarcane Juice,ganneee ka ras,typo_char_repetition,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05157,Sugarcane Juice,ganneeee ka ras,typo_char_repetition_extreme,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05158,Sugarcane Juice,ganne kaaa ras,typo_char_repetition,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05159,Sugarcane Juice,ganne kaaaa ras,typo_char_repetition_extreme,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05160,Sugarcane Juice,ganne ka rrras,typo_char_repetition,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05161,Sugarcane Juice,ganne ka rrrras,typo_char_repetition_extreme,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05162,Sugarcane Juice,ganne ka raaas,typo_char_repetition,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05163,Sugarcane Juice,ganne ka raaaas,typo_char_repetition_extreme,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05164,Sugarcane Juice,ganne ka rasss,typo_char_repetition,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05165,Sugarcane Juice,ganne ka rassss,typo_char_repetition_extreme,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05166,Sugarcane Juice,gnne ka ras,typo_missing_char,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05167,Sugarcane Juice,gane ka ras,typo_missing_char,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05168,Sugarcane Juice,gann ka ras,typo_missing_char,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05169,Sugarcane Juice,ganneka ras,typo_missing_char,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05170,Sugarcane Juice,ganne a ras,typo_missing_char,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05171,Sugarcane Juice,ganne k ras,typo_missing_char,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05172,Sugarcane Juice,ganne karas,typo_missing_char,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05173,Sugarcane Juice,ganne ka as,typo_missing_char,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05174,Sugarcane Juice,ganne ka rs,typo_missing_char,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05175,Sugarcane Juice,gaanne kaa raas,typo_phonetic_transcription,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05176,Sugarcane Juice,ganne kha ras,typo_phonetic_transcription,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05177,Sugarcane Juice,ganne ka rash,typo_phonetic_transcription,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05178,Sugarcane Juice,gsnne ka ras,typo_keyboard_slip,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05179,Sugarcane Juice,gamne ka ras,typo_keyboard_slip,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05180,Sugarcane Juice,ganme ka ras,typo_keyboard_slip,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05181,Sugarcane Juice,gannw ka ras,typo_keyboard_slip,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05182,Sugarcane Juice,ganne ja ras,typo_keyboard_slip,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05183,Sugarcane Juice,ganne ks ras,typo_keyboard_slip,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05184,Sugarcane Juice,ganne ka tas,typo_keyboard_slip,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05185,Sugarcane Juice,ganne ka rss,typo_keyboard_slip,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05186,Sugarcane Juice,ganne ka raa,typo_keyboard_slip,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05187,Sugarcane Juice,agnne ka ras,typo_transposed_letters,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05188,Sugarcane Juice,gnane ka ras,typo_transposed_letters,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05189,Sugarcane Juice,ganen ka ras,typo_transposed_letters,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05190,Sugarcane Juice,gann eka ras,typo_transposed_letters,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05191,Sugarcane Juice,gannek a ras,typo_transposed_letters,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05192,Sugarcane Juice,ganne ak ras,typo_transposed_letters,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05193,Sugarcane Juice,ganne k aras,typo_transposed_letters,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05194,Sugarcane Juice,ganne kar as,typo_transposed_letters,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05195,Sugarcane Juice,ganne ka ars,typo_transposed_letters,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05196,Sugarcane Juice,ganne ka rsa,typo_transposed_letters,English/Roman,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_05197,Jaljeera,jaaaljeera,typo_char_repetition,English/Roman,drink,North India,normal,glass,1 glass (250ml),Jaljeera
RIF_05198,Jaljeera,jaaaaljeera,typo_char_repetition_extreme,English/Roman,drink,North India,normal,glass,1 glass (250ml),Jaljeera
RIF_05199,Jaljeera,jaljeeeera,typo_char_repetition,English/Roman,drink,North India,normal,glass,1 glass (250ml),Jaljeera
RIF_05200,Jaljeera,jaljeeeeera,typo_char_repetition_extreme,English/Roman,drink,North India,normal,glass,1 glass (250ml),Jaljeera
RIF_05201,Jaljeera,jaljeerrra,typo_char_repetition,English/Roman,drink,North India,normal,glass,1 glass (250ml),Jaljeera
RIF_05202,Jaljeera,jaljeerrrra,typo_char_repetition_extreme,English/Roman,drink,North India,normal,glass,1 glass (250ml),Jaljeera
RIF_05203,Jaljeera,jaljeeraaa,typo_char_repetition,English/Roman,drink,North India,normal,glass,1 glass (250ml),Jaljeera
RIF_05204,Jaljeera,jaljeeraaaa,typo_char_repetition_extreme,English/Roman,drink,North India,normal,glass,1 glass (250ml),Jaljeera
RIF_05205,Jaljeera,jljeera,typo_missing_char,English/Roman,drink,North India,normal,glass,1 glass (250ml),Jaljeera
RIF_05206,Jaljeera,jajeera,typo_missing_char,English/Roman,drink,North India,normal,glass,1 glass (250ml),Jaljeera
RIF_05207,Jaljeera,jaleera,typo_missing_char,English/Roman,drink,North India,normal,glass,1 glass (250ml),Jaljeera
RIF_05208,Jaljeera,jaljera,typo_missing_char,English/Roman,drink,North India,normal,glass,1 glass (250ml),Jaljeera
RIF_05209,Jaljeera,jaljeea,typo_missing_char,English/Roman,drink,North India,normal,glass,1 glass (250ml),Jaljeera
RIF_05210,Jaljeera,jaljira,typo_phonetic_transcription,English/Roman,drink,North India,normal,glass,1 glass (250ml),Jaljeera
RIF_05211,Jaljeera,jaaljeeraa,typo_phonetic_transcription,English/Roman,drink,North India,normal,glass,1 glass (250ml),Jaljeera
RIF_05212,Jaljeera,jsljeera,typo_keyboard_slip,English/Roman,drink,North India,normal,glass,1 glass (250ml),Jaljeera
RIF_05213,Jaljeera,jaljwera,typo_keyboard_slip,English/Roman,drink,North India,normal,glass,1 glass (250ml),Jaljeera
RIF_05214,Jaljeera,jaljewra,typo_keyboard_slip,English/Roman,drink,North India,normal,glass,1 glass (250ml),Jaljeera
RIF_05215,Jaljeera,jaljeeta,typo_keyboard_slip,English/Roman,drink,North India,normal,glass,1 glass (250ml),Jaljeera
RIF_05216,Jaljeera,jaljeers,typo_keyboard_slip,English/Roman,drink,North India,normal,glass,1 glass (250ml),Jaljeera
RIF_05217,Jaljeera,ajljeera,typo_transposed_letters,English/Roman,drink,North India,normal,glass,1 glass (250ml),Jaljeera
RIF_05218,Jaljeera,jlajeera,typo_transposed_letters,English/Roman,drink,North India,normal,glass,1 glass (250ml),Jaljeera
RIF_05219,Jaljeera,jajleera,typo_transposed_letters,English/Roman,drink,North India,normal,glass,1 glass (250ml),Jaljeera
RIF_05220,Jaljeera,jalejera,typo_transposed_letters,English/Roman,drink,North India,normal,glass,1 glass (250ml),Jaljeera
RIF_05221,Jaljeera,jaljerea,typo_transposed_letters,English/Roman,drink,North India,normal,glass,1 glass (250ml),Jaljeera
RIF_05222,Jaljeera,jaljeear,typo_transposed_letters,English/Roman,drink,North India,normal,glass,1 glass (250ml),Jaljeera
RIF_05223,Thandai,ttthandai,typo_char_repetition,English/Roman,drink,North India,normal,glass,1 glass (250ml),Thandai
RIF_05224,Thandai,tttthandai,typo_char_repetition_extreme,English/Roman,drink,North India,normal,glass,1 glass (250ml),Thandai
RIF_05225,Thandai,thaaandai,typo_char_repetition,English/Roman,drink,North India,normal,glass,1 glass (250ml),Thandai
RIF_05226,Thandai,thaaaandai,typo_char_repetition_extreme,English/Roman,drink,North India,normal,glass,1 glass (250ml),Thandai
RIF_05227,Thandai,thannndai,typo_char_repetition,English/Roman,drink,North India,normal,glass,1 glass (250ml),Thandai
RIF_05228,Thandai,thannnndai,typo_char_repetition_extreme,English/Roman,drink,North India,normal,glass,1 glass (250ml),Thandai
RIF_05229,Thandai,thandddai,typo_char_repetition,English/Roman,drink,North India,normal,glass,1 glass (250ml),Thandai
RIF_05230,Thandai,thanddddai,typo_char_repetition_extreme,English/Roman,drink,North India,normal,glass,1 glass (250ml),Thandai
RIF_05231,Thandai,thandaaai,typo_char_repetition,English/Roman,drink,North India,normal,glass,1 glass (250ml),Thandai
RIF_05232,Thandai,thandaaaai,typo_char_repetition_extreme,English/Roman,drink,North India,normal,glass,1 glass (250ml),Thandai
RIF_05233,Thandai,thandaiii,typo_char_repetition,English/Roman,drink,North India,normal,glass,1 glass (250ml),Thandai
RIF_05234,Thandai,thandaiiii,typo_char_repetition_extreme,English/Roman,drink,North India,normal,glass,1 glass (250ml),Thandai
RIF_05235,Thandai,tandai,typo_missing_char,English/Roman,drink,North India,normal,glass,1 glass (250ml),Thandai
RIF_05236,Thandai,thndai,typo_missing_char,English/Roman,drink,North India,normal,glass,1 glass (250ml),Thandai
RIF_05237,Thandai,thadai,typo_missing_char,English/Roman,drink,North India,normal,glass,1 glass (250ml),Thandai
RIF_05238,Thandai,thanai,typo_missing_char,English/Roman,drink,North India,normal,glass,1 glass (250ml),Thandai
RIF_05239,Thandai,thandi,typo_missing_char,English/Roman,drink,North India,normal,glass,1 glass (250ml),Thandai
RIF_05240,Thandai,thandaee,typo_phonetic_transcription,English/Roman,drink,North India,normal,glass,1 glass (250ml),Thandai
RIF_05241,Thandai,thaandaai,typo_phonetic_transcription,English/Roman,drink,North India,normal,glass,1 glass (250ml),Thandai
RIF_05242,Thandai,thandhai,typo_phonetic_transcription,English/Roman,drink,North India,normal,glass,1 glass (250ml),Thandai
RIF_05243,Thandai,thhandai,typo_phonetic_transcription,English/Roman,drink,North India,normal,glass,1 glass (250ml),Thandai
RIF_05244,Thandai,thanday,typo_phonetic_transcription,English/Roman,drink,North India,normal,glass,1 glass (250ml),Thandai
RIF_05245,Thandai,rhandai,typo_keyboard_slip,English/Roman,drink,North India,normal,glass,1 glass (250ml),Thandai
RIF_05246,Thandai,thsndai,typo_keyboard_slip,English/Roman,drink,North India,normal,glass,1 glass (250ml),Thandai
RIF_05247,Thandai,thamdai,typo_keyboard_slip,English/Roman,drink,North India,normal,glass,1 glass (250ml),Thandai
RIF_05248,Thandai,thansai,typo_keyboard_slip,English/Roman,drink,North India,normal,glass,1 glass (250ml),Thandai
RIF_05249,Thandai,thandsi,typo_keyboard_slip,English/Roman,drink,North India,normal,glass,1 glass (250ml),Thandai
RIF_05250,Thandai,thandao,typo_keyboard_slip,English/Roman,drink,North India,normal,glass,1 glass (250ml),Thandai
RIF_05251,Thandai,htandai,typo_transposed_letters,English/Roman,drink,North India,normal,glass,1 glass (250ml),Thandai
RIF_05252,Thandai,tahndai,typo_transposed_letters,English/Roman,drink,North India,normal,glass,1 glass (250ml),Thandai
RIF_05253,Thandai,thnadai,typo_transposed_letters,English/Roman,drink,North India,normal,glass,1 glass (250ml),Thandai
RIF_05254,Thandai,thadnai,typo_transposed_letters,English/Roman,drink,North India,normal,glass,1 glass (250ml),Thandai
RIF_05255,Thandai,thanadi,typo_transposed_letters,English/Roman,drink,North India,normal,glass,1 glass (250ml),Thandai
RIF_05256,Thandai,thandia,typo_transposed_letters,English/Roman,drink,North India,normal,glass,1 glass (250ml),Thandai
RIF_05257,Gulab Jamun,guuulab jamun,typo_char_repetition,English/Roman,sweet_dessert,Pan-India,normal,piece,2 pieces,Gulab Jamun
RIF_05258,Gulab Jamun,guuuulab jamun,typo_char_repetition_extreme,English/Roman,sweet_dessert,Pan-India,normal,piece,2 pieces,Gulab Jamun
RIF_05259,Gulab Jamun,gulaaab jamun,typo_char_repetition,English/Roman,sweet_dessert,Pan-India,normal,piece,2 pieces,Gulab Jamun
RIF_05260,Gulab Jamun,gulaaaab jamun,typo_char_repetition_extreme,English/Roman,sweet_dessert,Pan-India,normal,piece,2 pieces,Gulab Jamun
RIF_05261,Gulab Jamun,gulab jaaamun,typo_char_repetition,English/Roman,sweet_dessert,Pan-India,normal,piece,2 pieces,Gulab Jamun
RIF_05262,Gulab Jamun,gulab jaaaamun,typo_char_repetition_extreme,English/Roman,sweet_dessert,Pan-India,normal,piece,2 pieces,Gulab Jamun
RIF_05263,Gulab Jamun,gulab jammmun,typo_char_repetition,English/Roman,sweet_dessert,Pan-India,normal,piece,2 pieces,Gulab Jamun
RIF_05264,Gulab Jamun,gulab jammmmun,typo_char_repetition_extreme,English/Roman,sweet_dessert,Pan-India,normal,piece,2 pieces,Gulab Jamun
RIF_05265,Gulab Jamun,gulab jamuuun,typo_char_repetition,English/Roman,sweet_dessert,Pan-India,normal,piece,2 pieces,Gulab Jamun
RIF_05266,Gulab Jamun,gulab jamuuuun,typo_char_repetition_extreme,English/Roman,sweet_dessert,Pan-India,normal,piece,2 pieces,Gulab Jamun
RIF_05267,Gulab Jamun,gulab jamunnn,typo_char_repetition,English/Roman,sweet_dessert,Pan-India,normal,piece,2 pieces,Gulab Jamun
RIF_05268,Gulab Jamun,gulab jamunnnn,typo_char_repetition_extreme,English/Roman,sweet_dessert,Pan-India,normal,piece,2 pieces,Gulab Jamun
RIF_05269,Gulab Jamun,glab jamun,typo_missing_char,English/Roman,sweet_dessert,Pan-India,normal,piece,2 pieces,Gulab Jamun
RIF_05270,Gulab Jamun,guab jamun,typo_missing_char,English/Roman,sweet_dessert,Pan-India,normal,piece,2 pieces,Gulab Jamun
